Order ID,Order Date,Ship Date,Ship Mode,Customer Segment,Region,Country,Category,Sub-Category,Sales Rep,Quantity,Sales,Cost,Profit,Discount,Profit Margin
ORD-4751,2023-05-26,2023-05-27,Second Class,Home Office,Latin America,Brazil,Furniture,Furnishings,Rep_019,1,1121.78,728.14,393.64,0.0,35.09
ORD-4752,2024-01-19,2024-01-21,Standard,Corporate,Europe,United Kingdom,Furniture,Furnishings,Rep_017,4,2392.94,1803.6,589.33,0.1,24.63
ORD-4753,2024-05-31,2024-06-03,Standard,Consumer,Europe,United Kingdom,Technology,Computers,Rep_007,14,27956.1875,17348.9,5016.05,0.0,17.94
ORD-4754,2024-06-13,2024-06-20,Express,Consumer,Europe,Germany,Technology,Copiers,Rep_001,19,5054.6875,2625.76,1417.98,0.1,28.05
ORD-4755,2023-01-21,2023-01-22,First Class,Consumer,Latin America,Chile,Furniture,Chairs,Rep_012,10,3523.92,2148.73,1375.19,0.05,39.02
ORD-4756,2023-07-23,2023-07-24,Express,Home Office,Asia Pacific,Singapore,Office Supplies,Pens,Rep_006,12,1096.61,683.09,413.52,0.05,37.71
ORD-4757,2023-01-21,2023-01-28,Standard,Corporate,Latin America,Chile,Furniture,Tables,Rep_005,8,9915.0,7430.32,2484.69,0.1,25.06
ORD-4758,2024-09-14,2024-09-15,Second Class,Home Office,Asia Pacific,Singapore,Office Supplies,Pens,Rep_004,10,507.247,268.83,169.89,0.05,33.49
ORD-4759,2024-10-21,2024-10-24,Standard,Corporate,Europe,Spain,Office Supplies,Pens,Rep_016,15,99.32,77.45,21.87,0.2,22.02
ORD-4760,2024-09-01,2024-09-02,Standard,Home Office,Europe,United Kingdom,Office Supplies,Storage,Rep_005,9,833.92,580.34,253.58,0.0,30.41
ORD-4761,2024-05-07,2024-05-13,Standard,Home Office,North America,Canada,Office Supplies,Pens,Rep_019,5,249.59,169.26,80.33,0.0,32.18
ORD-4762,2024-06-24,2024-06-28,First Class,Home Office,Europe,Spain,Office Supplies,Binders,Rep_002,8,520.18,329.16,191.03,0.0,36.72
ORD-4763,2024-08-03,2024-08-07,Second Class,Consumer,Latin America,Argentina,Office Supplies,Storage,Rep_005,5,248.0,193.29,38.297,0.05,15.44
ORD-4764,2024-05-12,2024-05-14,Second Class,Corporate,Europe,United Kingdom,Office Supplies,Pens,Rep_013,3,235.23,168.46,66.78,0.05,28.39
ORD-4765,2024-12-24,2024-12-31,Second Class,Home Office,Latin America,Brazil,Technology,Phones,Rep_004,12,24256.7625,13005.89,4479.664,0.0,18.47
ORD-4766,2024-07-11,2024-07-18,Standard,Corporate,Asia Pacific,Japan,Furniture,Furnishings,Rep_005,6,8687.419,4679.46,2804.438,0.1,32.28
ORD-4767,2023-04-16,2023-04-20,Standard,Consumer,North America,Mexico,Technology,Computers,Rep_008,16,18714.61,14817.77,3896.84,0.0,20.82
ORD-4768,2023-04-23,2023-04-29,Standard,Home Office,North America,Canada,Technology,Computers,Rep_004,13,12096.26,9550.23,2546.03,0.0,21.05
ORD-4769,2024-06-01,2024-06-02,Standard,Corporate,North America,United States,Office Supplies,Storage,Rep_014,11,729.06,534.57,194.49,0.15,26.68
ORD-4770,2024-12-03,2024-12-07,First Class,Home Office,Asia Pacific,Australia,Technology,Computers,Rep_004,18,14935.911250000001,6992.75,3078.0119999999997,0.05,20.61
ORD-4771,2024-11-18,2024-11-22,Standard,Consumer,Asia Pacific,Japan,Office Supplies,Pens,Rep_017,11,978.939,583.91,236.768,0.0,24.19
ORD-4772,2023-03-29,2023-04-04,Standard,Home Office,Europe,Spain,Furniture,Tables,Rep_006,8,7413.72,4794.5,2619.22,0.0,35.33
ORD-4773,2024-02-24,2024-02-26,Standard,Corporate,North America,Mexico,Furniture,Bookcases,Rep_004,4,1865.9,1131.88,734.02,0.05,39.34
ORD-4774,2024-05-14,2024-05-18,Standard,Corporate,Asia Pacific,Australia,Furniture,Chairs,Rep_011,11,11197.394,6653.19,2744.266,0.1,24.51
ORD-4775,2024-05-18,2024-05-23,Standard,Corporate,Latin America,Chile,Office Supplies,Paper,Rep_012,5,181.73,109.46,50.582,0.15,27.83
ORD-4776,2024-09-14,2024-09-20,Standard,Consumer,Latin America,Chile,Office Supplies,Pens,Rep_011,10,486.57,357.35,90.454,0.1,18.59
ORD-4777,2024-09-01,2024-09-05,Express,Corporate,North America,Canada,Furniture,Chairs,Rep_007,5,5199.09,4125.24,1073.85,0.15,20.65
ORD-4778,2023-10-30,2023-11-04,First Class,Home Office,Europe,France,Technology,Phones,Rep_003,9,15991.61,11618.8,4372.81,0.1,27.34
ORD-4779,2023-10-11,2023-10-16,Standard,Consumer,North America,United States,Technology,Copiers,Rep_015,10,11393.42,7171.22,4222.2,0.0,37.06
ORD-4780,2023-10-03,2023-10-10,Standard,Corporate,Europe,France,Office Supplies,Binders,Rep_017,1,55.96,34.85,21.11,0.0,37.72
ORD-4781,2023-01-14,2023-01-19,Second Class,Consumer,Latin America,Argentina,Furniture,Bookcases,Rep_010,18,20011.24,15344.49,4666.75,0.1,23.32
ORD-4782,2023-11-14,2023-11-18,Standard,Home Office,Latin America,Argentina,Technology,Copiers,Rep_016,9,9730.57,6551.25,3179.32,0.1,32.67
ORD-4783,2024-11-08,2024-11-15,Express,Home Office,Europe,Germany,Furniture,Bookcases,Rep_017,11,4344.51,3176.17,1168.34,0.2,26.89
ORD-4784,2024-09-30,2024-10-06,Standard,Corporate,Asia Pacific,Singapore,Office Supplies,Binders,Rep_004,5,552.331,327.43,136.402,0.15,24.7
ORD-4785,2024-04-09,2024-04-15,Standard,Home Office,Europe,Spain,Furniture,Bookcases,Rep_011,7,1586.33,1145.21,441.12,0.05,27.81
ORD-4786,2023-07-19,2023-07-25,Express,Corporate,Asia Pacific,Singapore,Office Supplies,Binders,Rep_002,13,606.02,447.41,158.61,0.3,26.17
ORD-4787,2023-01-06,2023-01-11,Express,Consumer,Asia Pacific,Singapore,Technology,Copiers,Rep_001,5,5477.32,3691.98,1785.34,0.1,32.6
ORD-4788,2024-03-03,2024-03-08,Standard,Consumer,Europe,France,Furniture,Tables,Rep_015,9,3632.86,2582.61,1050.25,0.1,28.91
ORD-4789,2023-05-20,2023-05-21,Standard,Corporate,Europe,United Kingdom,Furniture,Tables,Rep_004,15,8053.82,6077.26,1976.56,0.0,24.54
ORD-4790,2023-02-14,2023-02-17,First Class,Corporate,Europe,Spain,Technology,Phones,Rep_014,3,2171.74,1363.08,808.67,0.05,37.24
ORD-4791,2024-07-14,2024-07-16,Second Class,Home Office,North America,United States,Office Supplies,Paper,Rep_003,12,476.5,328.61,147.89,0.2,31.04
ORD-4792,2023-02-05,2023-02-10,First Class,Home Office,Asia Pacific,Singapore,Furniture,Furnishings,Rep_010,12,1247.99,888.46,359.53,0.0,28.81
ORD-4793,2024-07-28,2024-07-29,Express,Corporate,Latin America,Argentina,Office Supplies,Pens,Rep_007,18,1098.3,774.6,226.58999999999997,0.0,20.63
ORD-4794,2023-04-13,2023-04-17,Standard,Corporate,Latin America,Brazil,Office Supplies,Pens,Rep_013,14,825.58,507.64,317.95,0.1,38.51
ORD-4795,2023-12-18,2023-12-25,First Class,Corporate,Latin America,Argentina,Technology,Phones,Rep_012,7,5036.55,3973.14,1063.42,0.2,21.11
ORD-4796,2024-11-06,2024-11-09,First Class,Consumer,Europe,Spain,Office Supplies,Binders,Rep_008,4,196.93,138.88,58.05,0.0,29.48
ORD-4797,2023-08-22,2023-08-24,Express,Consumer,Asia Pacific,China,Furniture,Furnishings,Rep_016,9,9300.55,5905.1,3395.45,0.1,36.51
ORD-4798,2023-12-19,2023-12-23,Second Class,Corporate,Europe,Germany,Office Supplies,Pens,Rep_017,12,607.71,381.02,226.68,0.1,37.3
ORD-4799,2023-01-06,2023-01-11,Standard,Consumer,Latin America,Chile,Office Supplies,Pens,Rep_013,7,463.64,281.71,181.93,0.05,39.24
ORD-4800,2023-08-30,2023-09-01,Standard,Consumer,Asia Pacific,Australia,Office Supplies,Binders,Rep_017,19,566.09,425.39,140.7,0.0,24.85
ORD-4801,2024-02-10,2024-02-11,Standard,Home Office,Asia Pacific,China,Furniture,Bookcases,Rep_007,5,4552.548,2310.68,1667.792,0.0,36.63
ORD-4802,2023-12-03,2023-12-05,Standard,Corporate,Europe,France,Furniture,Chairs,Rep_017,6,6621.28,4103.05,2518.23,0.05,38.03
ORD-4803,2024-11-22,2024-11-23,Standard,Consumer,Europe,Germany,Technology,Phones,Rep_007,18,11424.25,7242.8,1896.6,0.0,16.6
ORD-4804,2023-08-19,2023-08-20,Standard,Corporate,Europe,Germany,Technology,Accessories,Rep_005,19,30289.82,23271.67,7018.14,0.2,23.17
ORD-4805,2023-12-17,2023-12-18,Standard,Consumer,Asia Pacific,Australia,Technology,Copiers,Rep_006,14,23323.44,16577.39,6746.05,0.3,28.92
ORD-4806,2024-06-18,2024-06-24,Standard,Home Office,Asia Pacific,Japan,Technology,Computers,Rep_018,7,12632.376250000001,5475.24,3217.942,0.0,25.47
ORD-4807,2024-03-01,2024-03-05,Second Class,Corporate,Asia Pacific,China,Technology,Copiers,Rep_013,5,13987.366250000003,6610.76,2795.5899999999997,0.15,19.99
ORD-4808,2024-05-09,2024-05-16,Second Class,Corporate,Asia Pacific,Australia,Furniture,Tables,Rep_015,12,16551.613,7837.35,6852.523999999999,0.05,41.4
ORD-4809,2024-04-11,2024-04-15,Standard,Consumer,Latin America,Chile,Technology,Computers,Rep_005,12,29576.9875,18341.4,3724.1329999999994,0.0,12.59
ORD-4810,2023-12-04,2023-12-05,Second Class,Corporate,Latin America,Brazil,Office Supplies,Storage,Rep_012,2,99.73,73.19,26.54,0.3,26.61
ORD-4811,2024-05-29,2024-06-02,Standard,Consumer,Latin America,Brazil,Furniture,Bookcases,Rep_006,16,3690.92,2563.8,788.9839999999999,0.1,21.38
ORD-4812,2024-08-21,2024-08-26,Standard,Corporate,Europe,Spain,Office Supplies,Storage,Rep_010,19,1159.71,898.23,261.48,0.3,22.55
ORD-4813,2023-11-15,2023-11-17,Second Class,Corporate,North America,Mexico,Technology,Copiers,Rep_019,17,25297.39,19640.22,5657.18,0.0,22.36
ORD-4814,2023-09-10,2023-09-16,Standard,Consumer,Europe,France,Technology,Computers,Rep_004,7,7159.66,5424.25,1735.42,0.0,24.24
ORD-4815,2024-08-22,2024-08-25,Standard,Consumer,Latin America,Chile,Furniture,Chairs,Rep_019,3,416.83,293.94,86.023,0.0,20.64
ORD-4816,2023-01-12,2023-01-16,Standard,Home Office,Europe,Germany,Technology,Accessories,Rep_003,15,29747.91,21378.08,8369.83,0.0,28.14
ORD-4817,2023-04-21,2023-04-28,Second Class,Corporate,Latin America,Argentina,Technology,Copiers,Rep_020,12,13497.11,9851.69,3645.42,0.0,27.01
ORD-4818,2023-06-16,2023-06-19,Second Class,Consumer,Asia Pacific,Singapore,Office Supplies,Binders,Rep_011,3,224.94,135.81,89.12,0.0,39.62
ORD-4819,2023-11-23,2023-11-25,Express,Corporate,Latin America,Argentina,Technology,Accessories,Rep_013,3,1446.5,1098.96,347.54,0.3,24.03
ORD-4820,2024-02-14,2024-02-18,Second Class,Corporate,Latin America,Chile,Technology,Copiers,Rep_018,12,8015.387500000001,3917.58,1746.311,0.05,21.79
ORD-4821,2024-01-04,2024-01-09,Standard,Consumer,Europe,Germany,Furniture,Tables,Rep_010,18,24230.96,18040.15,6190.81,0.0,25.55
ORD-4822,2024-07-04,2024-07-09,Second Class,Home Office,Europe,United Kingdom,Technology,Phones,Rep_005,3,1714.4,1082.73,288.79,0.0,16.84
ORD-4823,2024-02-29,2024-03-07,Standard,Consumer,North America,Mexico,Technology,Computers,Rep_004,18,21204.050000000003,11766.39,5196.85,0.15,24.51
ORD-4824,2023-07-02,2023-07-05,First Class,Consumer,Asia Pacific,Singapore,Furniture,Tables,Rep_008,2,1409.78,875.71,534.07,0.0,37.88
ORD-4825,2024-12-30,2025-01-03,Standard,Home Office,Latin America,Chile,Technology,Phones,Rep_008,10,10500.7375,5093.18,2315.187,0.05,22.05
ORD-4826,2023-07-08,2023-07-12,Second Class,Consumer,North America,Mexico,Furniture,Bookcases,Rep_001,12,4244.07,3266.38,977.69,0.0,23.04
ORD-4827,2023-11-01,2023-11-05,Standard,Home Office,North America,Canada,Office Supplies,Paper,Rep_006,12,317.57,194.15,123.42,0.05,38.86
ORD-4828,2023-08-29,2023-08-31,Standard,Consumer,Europe,France,Technology,Phones,Rep_006,14,23368.95,16848.48,6520.47,0.0,27.9
ORD-4829,2024-01-24,2024-01-27,Standard,Consumer,Latin America,Argentina,Technology,Copiers,Rep_011,1,993.875,569.35,158.02499999999998,0.1,15.9
ORD-4830,2024-10-22,2024-10-25,Standard,Consumer,North America,Mexico,Furniture,Bookcases,Rep_008,8,9431.18,7017.24,2413.93,0.0,25.6
ORD-4831,2024-07-27,2024-07-31,Standard,Consumer,Latin America,Argentina,Technology,Copiers,Rep_005,4,7329.962500000001,4641.77,855.54,0.05,11.67
ORD-4832,2024-01-25,2024-01-27,Express,Corporate,North America,United States,Office Supplies,Storage,Rep_014,15,1309.92,791.78,518.14,0.05,39.56
ORD-4833,2023-08-21,2023-08-23,Standard,Consumer,Asia Pacific,Australia,Technology,Copiers,Rep_019,4,5101.78,3663.48,1438.31,0.15,28.19
ORD-4834,2024-02-19,2024-02-25,Express,Consumer,Latin America,Brazil,Technology,Accessories,Rep_011,2,1363.3125,852.2,166.915,0.0,12.24
ORD-4835,2023-03-24,2023-03-25,Standard,Home Office,North America,Mexico,Office Supplies,Storage,Rep_016,3,204.88,156.54,48.34,0.0,23.59
ORD-4836,2023-01-24,2023-01-26,Express,Consumer,Asia Pacific,Japan,Office Supplies,Binders,Rep_002,13,441.49,351.79,89.7,0.15,20.32
ORD-4837,2024-01-27,2024-01-29,Standard,Consumer,Europe,France,Technology,Phones,Rep_018,5,5828.325,3614.62,1048.04,0.0,17.98
ORD-4838,2024-06-17,2024-06-24,Standard,Home Office,Europe,France,Technology,Computers,Rep_013,13,3436.6375,1666.86,1082.45,0.0,31.5
ORD-4839,2024-03-16,2024-03-19,Standard,Corporate,Asia Pacific,Singapore,Furniture,Chairs,Rep_018,7,13189.826000000001,7785.02,3305.3999999999996,0.1,25.06
ORD-4840,2024-02-14,2024-02-15,Express,Corporate,Latin America,Argentina,Office Supplies,Pens,Rep_009,13,342.03,268.77,51.282000000000004,0.05,14.99
ORD-4841,2023-08-18,2023-08-23,Standard,Corporate,Europe,Spain,Furniture,Bookcases,Rep_015,7,10411.59,6679.69,3731.9,0.05,35.84
ORD-4842,2024-04-18,2024-04-19,Second Class,Consumer,Asia Pacific,China,Furniture,Tables,Rep_019,17,2984.15,1625.69,937.7339999999998,0.0,31.42
ORD-4843,2023-04-05,2023-04-09,Second Class,Home Office,Latin America,Argentina,Technology,Copiers,Rep_018,19,33587.19,21326.11,12261.08,0.2,36.51
ORD-4844,2023-02-05,2023-02-12,Second Class,Consumer,Asia Pacific,Australia,Furniture,Chairs,Rep_009,16,18322.42,10998.56,7323.86,0.05,39.97
ORD-4845,2023-06-06,2023-06-09,Standard,Home Office,Asia Pacific,Australia,Furniture,Chairs,Rep_009,19,11651.64,8346.34,3305.31,0.0,28.37
ORD-4846,2024-01-21,2024-01-22,Second Class,Corporate,Latin America,Brazil,Technology,Copiers,Rep_017,12,14951.612500000001,9088.62,2010.869,0.1,13.45
ORD-4847,2023-07-28,2023-08-03,Express,Corporate,Latin America,Brazil,Furniture,Furnishings,Rep_001,11,9843.36,6910.18,2933.18,0.1,29.8
ORD-4848,2023-01-02,2023-01-07,First Class,Home Office,Asia Pacific,China,Technology,Phones,Rep_019,15,12644.92,7959.96,4684.96,0.0,37.05
ORD-4849,2024-02-08,2024-02-09,Express,Corporate,Latin America,Brazil,Furniture,Tables,Rep_002,10,2832.7,2153.22,475.62899999999996,0.1,16.79
ORD-4850,2023-12-16,2023-12-21,Second Class,Consumer,Europe,Spain,Office Supplies,Pens,Rep_020,5,135.18,82.83,52.35,0.2,38.73
ORD-4851,2023-11-04,2023-11-11,First Class,Corporate,North America,Mexico,Technology,Copiers,Rep_012,4,3122.57,2256.18,866.39,0.0,27.75
ORD-4852,2023-09-20,2023-09-22,Standard,Consumer,Europe,Germany,Technology,Phones,Rep_019,4,3524.96,2338.55,1186.41,0.3,33.66
ORD-4853,2023-08-20,2023-08-26,Express,Consumer,North America,Canada,Office Supplies,Storage,Rep_009,4,105.14,75.18,29.95,0.15,28.49
ORD-4854,2023-06-17,2023-06-22,First Class,Home Office,Europe,United Kingdom,Furniture,Bookcases,Rep_012,2,1702.51,1100.76,601.75,0.05,35.34
ORD-4855,2024-10-07,2024-10-09,Standard,Consumer,North America,Canada,Furniture,Bookcases,Rep_006,19,11931.21,8706.87,3224.34,0.0,27.02
ORD-4856,2023-11-14,2023-11-16,Standard,Home Office,Latin America,Argentina,Office Supplies,Binders,Rep_009,17,976.38,603.05,373.33,0.0,38.24
ORD-4857,2023-06-01,2023-06-05,Express,Corporate,Europe,France,Office Supplies,Binders,Rep_007,1,65.34,48.29,17.05,0.0,26.09
ORD-4858,2024-08-22,2024-08-26,First Class,Home Office,North America,Canada,Furniture,Tables,Rep_002,8,7562.25,5680.95,1881.3,0.05,24.88
ORD-4859,2024-03-02,2024-03-05,Standard,Corporate,Europe,Germany,Technology,Accessories,Rep_018,8,17312.525,9810.51,4039.51,0.05,23.33
ORD-4860,2023-11-11,2023-11-18,Second Class,Corporate,North America,Canada,Office Supplies,Binders,Rep_003,10,661.14,442.69,218.45,0.0,33.04
ORD-4861,2023-10-02,2023-10-05,Express,Corporate,Europe,Spain,Technology,Computers,Rep_012,4,3881.24,2912.87,968.37,0.1,24.95
ORD-4862,2024-02-21,2024-02-24,Express,Consumer,Latin America,Argentina,Office Supplies,Binders,Rep_001,10,615.32,370.25,171.54899999999998,0.0,27.88
ORD-4863,2024-08-20,2024-08-27,Second Class,Corporate,North America,Canada,Office Supplies,Storage,Rep_017,9,625.34,387.93,237.41,0.05,37.96
ORD-4864,2024-08-13,2024-08-16,Standard,Corporate,Asia Pacific,Singapore,Furniture,Chairs,Rep_010,6,3351.92,1955.23,872.4379999999999,0.0,26.03
ORD-4865,2023-01-30,2023-02-03,Express,Corporate,Europe,United Kingdom,Technology,Accessories,Rep_004,17,12957.16,10079.95,2877.21,0.05,22.21
ORD-4866,2024-03-10,2024-03-15,Second Class,Corporate,Asia Pacific,Singapore,Office Supplies,Pens,Rep_008,14,1706.601,1048.58,369.852,0.1,21.67
ORD-4867,2023-10-22,2023-10-27,Express,Home Office,Asia Pacific,Australia,Furniture,Tables,Rep_020,15,14412.9,8952.8,5460.09,0.05,37.88
ORD-4868,2023-04-29,2023-05-04,Standard,Home Office,Asia Pacific,Australia,Furniture,Furnishings,Rep_002,14,19305.43,12959.68,6345.75,0.05,32.87
ORD-4869,2024-04-01,2024-04-06,Standard,Corporate,Latin America,Brazil,Furniture,Bookcases,Rep_016,6,6779.56,5368.66,987.63,0.0,14.57
ORD-4870,2023-07-09,2023-07-13,Standard,Corporate,Europe,Spain,Furniture,Furnishings,Rep_019,10,8434.94,6060.04,2374.9,0.15,28.16
ORD-4871,2024-01-04,2024-01-11,Second Class,Consumer,Latin America,Brazil,Furniture,Furnishings,Rep_013,9,7981.05,5846.61,1494.1009999999999,0.1,18.72
ORD-4872,2024-07-04,2024-07-05,Second Class,Home Office,Latin America,Brazil,Technology,Phones,Rep_001,3,4870.8,2498.3,978.8309999999999,0.1,20.1
ORD-4873,2024-08-03,2024-08-10,Standard,Corporate,Europe,France,Furniture,Bookcases,Rep_004,4,5425.39,3619.08,1806.31,0.1,33.29
ORD-4874,2024-03-05,2024-03-06,Second Class,Corporate,North America,United States,Technology,Accessories,Rep_005,8,3474.375,1745.28,1034.22,0.15,29.77
ORD-4875,2023-08-31,2023-09-06,Standard,Consumer,Europe,United Kingdom,Office Supplies,Pens,Rep_012,13,577.45,452.23,125.22,0.1,21.68
ORD-4876,2024-11-23,2024-11-30,Second Class,Home Office,Asia Pacific,Japan,Technology,Copiers,Rep_020,10,30413.483750000007,13927.73,6703.564,0.0,22.04
ORD-4877,2024-08-12,2024-08-19,First Class,Consumer,Europe,France,Office Supplies,Pens,Rep_007,14,871.33,609.88,261.45,0.0,30.01
ORD-4878,2024-02-10,2024-02-12,Standard,Corporate,North America,Mexico,Office Supplies,Paper,Rep_014,9,665.58,404.55,261.02,0.0,39.22
ORD-4879,2023-06-27,2023-06-28,Standard,Consumer,Europe,United Kingdom,Technology,Accessories,Rep_019,8,13706.51,8444.65,5261.85,0.2,38.39
ORD-4880,2024-11-10,2024-11-16,Standard,Corporate,Asia Pacific,Japan,Furniture,Furnishings,Rep_002,3,3335.8,1817.51,1047.886,0.15,31.41
ORD-4881,2024-06-18,2024-06-20,Express,Consumer,Asia Pacific,Japan,Office Supplies,Binders,Rep_006,19,2236.104,1154.43,791.91,0.05,35.41
ORD-4882,2023-12-27,2024-01-03,Express,Home Office,Latin America,Chile,Technology,Accessories,Rep_017,1,1565.09,1008.44,556.66,0.2,35.57
ORD-4883,2024-03-17,2024-03-20,First Class,Consumer,North America,Mexico,Office Supplies,Paper,Rep_016,7,259.06,199.18,59.87,0.1,23.11
ORD-4884,2024-05-12,2024-05-17,Standard,Consumer,Asia Pacific,China,Office Supplies,Binders,Rep_005,19,716.7160000000001,439.39,156.702,0.1,21.86
ORD-4885,2024-12-31,2025-01-05,Standard,Consumer,Europe,Germany,Furniture,Chairs,Rep_006,3,4418.76,3195.3,1223.45,0.05,27.69
ORD-4886,2024-03-22,2024-03-29,Standard,Home Office,Asia Pacific,Australia,Furniture,Tables,Rep_014,2,524.537,318.27,119.30799999999999,0.0,22.75
ORD-4887,2023-10-28,2023-11-01,Second Class,Home Office,Latin America,Argentina,Technology,Computers,Rep_008,5,4344.71,3277.41,1067.3,0.0,24.57
ORD-4888,2023-12-11,2023-12-14,Second Class,Corporate,Latin America,Chile,Furniture,Furnishings,Rep_019,16,6200.69,4742.97,1457.71,0.1,23.51
ORD-4889,2023-11-29,2023-11-30,First Class,Corporate,Asia Pacific,China,Furniture,Furnishings,Rep_014,19,14020.96,9567.82,4453.14,0.0,31.76
ORD-4890,2023-02-14,2023-02-17,Express,Consumer,Latin America,Argentina,Furniture,Chairs,Rep_007,7,1532.21,1123.68,408.53,0.0,26.66
ORD-4891,2023-08-05,2023-08-08,Standard,Home Office,North America,Canada,Office Supplies,Paper,Rep_008,17,1439.08,1117.41,321.67,0.1,22.35
ORD-4892,2024-06-27,2024-07-02,Standard,Corporate,Asia Pacific,China,Furniture,Furnishings,Rep_001,16,23460.19,11766.53,8791.678,0.05,37.47
ORD-4893,2023-06-17,2023-06-24,First Class,Corporate,Europe,Germany,Technology,Computers,Rep_013,6,1346.06,1070.75,275.3,0.0,20.45
ORD-4894,2023-04-09,2023-04-11,Standard,Corporate,Europe,Spain,Office Supplies,Binders,Rep_012,2,132.84,90.98,41.85,0.1,31.5
ORD-4895,2024-07-11,2024-07-12,Express,Corporate,Latin America,Chile,Office Supplies,Binders,Rep_015,19,520.32,340.34,125.98599999999999,0.0,24.21
ORD-4896,2024-07-31,2024-08-04,Standard,Corporate,Europe,Spain,Furniture,Furnishings,Rep_016,8,2645.47,2114.85,530.62,0.05,20.06
ORD-4897,2024-06-30,2024-07-01,Express,Corporate,Latin America,Argentina,Furniture,Furnishings,Rep_012,12,17517.09,12726.47,3353.4339999999997,0.1,19.14
ORD-4898,2023-11-19,2023-11-21,Standard,Corporate,Asia Pacific,China,Furniture,Bookcases,Rep_006,4,5050.9,3550.25,1500.65,0.0,29.71
ORD-4899,2023-01-17,2023-01-22,Standard,Consumer,Latin America,Brazil,Technology,Copiers,Rep_017,9,11048.41,6843.29,4205.12,0.1,38.06
ORD-4900,2023-08-31,2023-09-04,First Class,Home Office,Latin America,Brazil,Office Supplies,Binders,Rep_015,17,473.17,290.43,182.74,0.0,38.62
ORD-4901,2023-05-11,2023-05-16,First Class,Consumer,Latin America,Chile,Technology,Phones,Rep_013,12,15384.82,10830.06,4554.76,0.05,29.61
ORD-4902,2023-01-01,2023-01-05,Second Class,Home Office,Latin America,Chile,Office Supplies,Paper,Rep_010,2,134.66,89.28,45.37,0.0,33.69
ORD-4903,2024-12-25,2024-12-26,First Class,Corporate,North America,Canada,Office Supplies,Pens,Rep_014,19,1642.09,1174.86,467.24,0.0,28.45
